"","code","year","eb_nmr_fil"
"4469",95025,2006,9989.64873645363
"4470",95200,2006,9982.60447965105
"4471",97001,2006,9998.51150142919
"4472",97161,2006,9995.48870722386
"4473",97511,2006,9998.90810326388
"4474",97666,2006,9998.5137553387
"4475",97777,2006,9998.48021176388
"4476",97889,2006,9998.55314966387
"4477",99001,2006,9995.88172648738
"4478",99524,2006,9994.99894629717
"4479",99624,2006,9995.34794443784
"4480",99773,2006,9994.24507791546
"4481",5001,2007,9996.05003592743
"4482",5002,2007,9995.85954115644
"4483",5004,2007,9996.75872990092
"4484",5021,2007,9995.70871658075
"4485",5030,2007,9995.88560272468
"4486",5031,2007,9994.52315579318
"4487",5034,2007,9995.62709374217
"4488",5036,2007,9996.84756038481
"4489",5038,2007,9996.30012571563
"4490",5040,2007,9991.80641277882
"4491",5042,2007,9997.2671135146
"4492",5044,2007,9996.3428793593
"4493",5045,2007,9996.37258413678
"4494",5051,2007,9998.1505665818
"4495",5055,2007,9995.59910377539
"4496",5059,2007,9996.88526086594
"4497",5079,2007,9995.28871268029
"4498",5086,2007,9996.94813391954
"4499",5088,2007,9997.33477871419
"4500",5091,2007,9996.05435129983
"4501",5093,2007,9997.19767816833
"4502",5101,2007,9996.05768740763
"4503",5107,2007,9992.12829321288
"4504",5113,2007,9996.26737608613
"4505",5120,2007,9993.09375166761
"4506",5125,2007,9995.67150204161
"4507",5129,2007,9995.87288440961
"4508",5134,2007,9994.62981733003
"4509",5138,2007,9997.28047467062
"4510",5142,2007,9995.93355857943
"4511",5145,2007,9996.18160173751
"4512",5147,2007,9995.71077288276
"4513",5148,2007,9996.91487927508
"4514",5150,2007,9996.58591624225
"4515",5154,2007,9994.74675485088
"4516",5172,2007,9995.09730694115
"4517",5190,2007,9995.68954857128
"4518",5197,2007,9995.13634053196
"4519",5206,2007,9996.36957870592
"4520",5209,2007,9995.14642110198
"4521",5212,2007,9995.71723358962
"4522",5234,2007,9996.10069495134
"4523",5237,2007,9995.56967684164
"4524",5240,2007,9996.55846321117
"4525",5250,2007,9996.66185792211
"4526",5264,2007,9997.19688240637
"4527",5266,2007,9998.50226925981
"4528",5282,2007,9997.18014920784
"4529",5284,2007,9997.48066923072
"4530",5306,2007,9996.96803206351
"4531",5308,2007,9998.05787914648
"4532",5310,2007,9997.67047556363
"4533",5313,2007,9995.97858624331
"4534",5315,2007,9996.71412650447
"4535",5318,2007,9997.00440367797
"4536",5321,2007,9996.87423701633
"4537",5347,2007,9995.29744535776
"4538",5353,2007,9997.03046514438
"4539",5360,2007,9995.13635485729
"4540",5361,2007,9994.23739717381
"4541",5364,2007,9995.65131675667
"4542",5368,2007,9997.09940358856
"4543",5376,2007,9996.09991936154
"4544",5380,2007,9995.80287336397
"4545",5390,2007,9995.9721401224
"4546",5400,2007,9996.48797939853
"4547",5411,2007,9997.01203272619
"4548",5425,2007,9996.19144989737
"4549",5440,2007,9996.54239414804
"4550",5467,2007,9996.2748806059
"4551",5475,2007,9997.14496712844
"4552",5480,2007,9993.74176050129
"4553",5483,2007,9995.6694535088
"4554",5490,2007,9997.17346323084
"4555",5495,2007,9995.82902848865
"4556",5501,2007,9995.0179342825
"4557",5541,2007,9997.5078611212
"4558",5543,2007,9997.63776463304
"4559",5576,2007,9997.80290324165
"4560",5579,2007,9991.92678116149
"4561",5585,2007,9996.63086122827
"4562",5591,2007,9996.90646077999
"4563",5604,2007,9994.83387931318
"4564",5607,2007,9997.15947402998
"4565",5615,2007,9996.79121831864
"4566",5628,2007,9994.5602699664
"4567",5631,2007,9996.63415159156
"4568",5642,2007,9994.76353544644
"4569",5647,2007,9995.27971987128
"4570",5649,2007,9994.00949980138
"4571",5652,2007,9994.63748624707
"4572",5656,2007,9995.33449629592
"4573",5658,2007,9996.74493397072
"4574",5659,2007,9998.21178881781
"4575",5660,2007,9995.53326736249
"4576",5664,2007,9996.57515165131
"4577",5665,2007,9997.44127354749
"4578",5667,2007,9995.54568213855
"4579",5670,2007,9996.7068338624
"4580",5674,2007,9996.77830835695
"4581",5679,2007,9997.05570448673
"4582",5686,2007,9997.31319664193
"4583",5690,2007,9995.3743537806
"4584",5697,2007,9997.06899872151
"4585",5736,2007,9994.63084797709
"4586",5756,2007,9996.48804803208
"4587",5761,2007,9993.85050784999
"4588",5789,2007,9996.49419058272
"4589",5790,2007,9990.67285269483
"4590",5792,2007,9997.03310218777
"4591",5809,2007,9996.72016729713
"4592",5819,2007,9995.40688126012
"4593",5837,2007,9994.84203751152
"4594",5842,2007,9996.09082838992
"4595",5847,2007,9997.01780053609
"4596",5854,2007,9987.85102552896
"4597",5856,2007,9996.22080991092
"4598",5858,2007,9995.05904557899
"4599",5861,2007,9997.04630035659
"4600",5873,2007,9997.36070323779
"4601",5885,2007,9994.06650907957
"4602",5887,2007,9994.10124778393
"4603",5890,2007,9995.65610660786
"4604",5893,2007,9992.14296033176
"4605",5895,2007,9995.04777032032
"4606",8001,2007,9996.95649151501
"4607",8078,2007,9998.0653903336
"4608",8137,2007,9998.2309803419
"4609",8141,2007,9997.98939054606
"4610",8296,2007,9997.64106509341
"4611",8372,2007,9997.8652637884
"4612",8421,2007,9997.70048268945
"4613",8433,2007,9997.73277287849
"4614",8436,2007,9997.7645044239
"4615",8520,2007,9998.24564036792
"4616",8549,2007,9997.52080718285
"4617",8558,2007,9998.02285955237
"4618",8560,2007,9998.09601908512
"4619",8573,2007,9997.73093773315
"4620",8606,2007,9998.33938458148
"4621",8634,2007,9998.04559001842
"4622",8638,2007,9998.38900370948
"4623",8675,2007,9998.04371001128
"4624",8685,2007,9997.93635540444
"4625",8758,2007,9997.78055147143
"4626",8770,2007,9998.01393925703
"4627",8832,2007,9996.94015409218
"4628",8849,2007,9997.94720061993
"4629",11001,2007,9998.00420741474
"4630",13001,2007,9997.57758393628
"4631",13006,2007,9998.7875269746
"4632",13030,2007,9997.93601498477
"4633",13042,2007,9998.08954881643
"4634",13052,2007,9998.46503182349
"4635",13062,2007,9998.52619650934
"4636",13074,2007,9997.66393454611
"4637",13140,2007,9998.71875775372
"4638",13160,2007,9994.10604587071
"4639",13188,2007,9998.55412201222
"4640",13212,2007,9998.56768053479
"4641",13222,2007,9997.54827094809
"4642",13244,2007,9995.94903253199
"4643",13248,2007,9997.83791800379
"4644",13268,2007,9998.46436245379
"4645",13300,2007,9998.54429371638
"4646",13430,2007,9998.40685798114
"4647",13433,2007,9998.57639968749
"4648",13440,2007,9998.43247537708
"4649",13442,2007,9998.20205659469
"4650",13458,2007,9997.02369373416
"4651",13468,2007,9998.63184003968
"4652",13473,2007,9997.14567268662
"4653",13490,2007,9997.6697070459
"4654",13549,2007,9999.03265199945
"4655",13580,2007,9998.6628396773
"4656",13600,2007,9998.95348020797
"4657",13620,2007,9998.53355406972
"4658",13647,2007,9998.83278914629
"4659",13650,2007,9998.76398916036
"4660",13654,2007,9997.09607923396
"4661",13655,2007,9998.36222711779
"4662",13657,2007,9997.75962167988
"4663",13667,2007,9998.57229394363
"4664",13670,2007,9995.16393672701
"4665",13673,2007,9997.47669202171
"4666",13683,2007,9998.31242784716
"4667",13688,2007,9995.82402096364
"4668",13744,2007,9995.69962038968
"4669",13760,2007,9998.62810646072
"4670",13780,2007,9998.79781928792
"4671",13810,2007,9998.43132319661
"4672",13836,2007,9997.46760583331
"4673",13838,2007,9997.15405337638
"4674",13873,2007,9998.33637151602
"4675",13894,2007,9998.89468518669
"4676",15001,2007,9999.28653959138
"4677",15022,2007,9998.50609144111
"4678",15047,2007,9997.99088421298
"4679",15051,2007,9998.20630229285
"4680",15087,2007,9998.48259522597
"4681",15090,2007,9998.26805748504
"4682",15092,2007,9999.06367895275
"4683",15097,2007,9999.05306152045
"4684",15104,2007,9999.29538849221
"4685",15106,2007,9998.05497708194
"4686",15109,2007,9997.66503585371
"4687",15114,2007,9998.82495518885
"4688",15131,2007,9998.38064516135
"4689",15135,2007,9998.14835235551
"4690",15162,2007,9999.24897891369
"4691",15172,2007,9998.27224678627
"4692",15176,2007,9998.15628839818
"4693",15180,2007,9999.0907920911
"4694",15183,2007,9999.2449321134
"4695",15185,2007,9998.95517214589
"4696",15187,2007,9999.01499531994
"4697",15189,2007,9999.28189530157
"4698",15204,2007,9999.14427863211
"4699",15212,2007,9998.14915628742
"4700",15215,2007,9998.39452319492
"4701",15218,2007,9999.03222866545
"4702",15223,2007,9996.4944867983
"4703",15224,2007,9999.11266084045
"4704",15226,2007,9998.73113974478
"4705",15232,2007,9999.17212218345
"4706",15236,2007,9996.79050103607
"4707",15238,2007,9999.22340594856
"4708",15244,2007,9999.34700778027
"4709",15248,2007,9999.14137178303
"4710",15272,2007,9999.21075099079
"4711",15276,2007,9999.28617505509
"4712",15293,2007,9998.54328969978
"4713",15296,2007,9999.03362048283
"4714",15299,2007,9999.65248592157
"4715",15317,2007,9998.55390529221
"4716",15322,2007,9998.61805565373
"4717",15325,2007,9997.20117098916
"4718",15332,2007,9999.10858796302
"4719",15362,2007,9999.02793253739
"4720",15367,2007,9998.93837577614
"4721",15368,2007,9999.17705650521
"4722",15377,2007,9996.23837619069
"4723",15380,2007,9999.18697910961
"4724",15401,2007,9998.98346266448
"4725",15403,2007,9998.34272838279
"4726",15407,2007,9999.39236107797
"4727",15425,2007,9998.33121998003
"4728",15442,2007,9996.987519176
"4729",15455,2007,9998.48133251224
"4730",15464,2007,9998.00789303196
"4731",15466,2007,9998.24683236598
"4732",15469,2007,9997.96571386786
"4733",15476,2007,9999.33645199953
"4734",15480,2007,9997.40575512691
"4735",15491,2007,9999.14453708752
"4736",15494,2007,9998.24979362605
"4737",15500,2007,9998.78850439267
"4738",15507,2007,9998.10563720937
"4739",15511,2007,9998.90006303168
"4740",15514,2007,9998.27045747733
"4741",15516,2007,9998.91674126868
"4742",15518,2007,9994.34986767187
"4743",15522,2007,9998.85464508258
"4744",15531,2007,9995.91222146538
"4745",15533,2007,9997.14132120934
"4746",15537,2007,9999.11881017695
"4747",15542,2007,9998.88911924582
"4748",15550,2007,9996.3916157481
"4749",15572,2007,9995.74008126968
"4750",15580,2007,9996.84024437988
"4751",15599,2007,9999.33267741067
"4752",15600,2007,9999.01881300596
"4753",15621,2007,9999.00762736338
"4754",15632,2007,9997.54952743411
"4755",15638,2007,9998.00652840164
"4756",15646,2007,9999.11731206289
"4757",15660,2007,9998.15889078009
"4758",15664,2007,9997.95348489723
"4759",15667,2007,9998.07698820399
"4760",15673,2007,9998.64266935085
"4761",15676,2007,9998.76602263909
"4762",15681,2007,9996.42836382034
"4763",15686,2007,9997.47442668936
"4764",15690,2007,9997.63090417746
"4765",15693,2007,9999.25427102415
"4766",15696,2007,9999.1525655948
"4767",15720,2007,9998.85593181842
"4768",15723,2007,9998.89966085603
"4769",15740,2007,9998.95923456564
"4770",15753,2007,9999.3583208972
"4771",15755,2007,9997.60222652178
"4772",15757,2007,9999.44167072874
"4773",15759,2007,9999.27223912794
"4774",15761,2007,9997.57559115531
"4775",15762,2007,9998.83240616074
"4776",15763,2007,9999.24685291862
"4777",15764,2007,9998.52284728544
"4778",15774,2007,9996.5273898016
"4779",15776,2007,9999.36742548632
"4780",15778,2007,9998.568757824
"4781",15790,2007,9998.83647404295
"4782",15798,2007,9998.76429923428
"4783",15804,2007,9999.38249816139
"4784",15806,2007,9999.59034956376
"4785",15808,2007,9998.26206342184
"4786",15810,2007,9998.91323067895
"4787",15814,2007,9999.28613980892
"4788",15816,2007,9998.80177231978
"4789",15820,2007,9998.78556459364
"4790",15822,2007,9999.08962421435
"4791",15832,2007,9998.95488210264
"4792",15835,2007,9999.11590301486
"4793",15837,2007,9999.37690760572
"4794",15839,2007,9998.50539212507
"4795",15842,2007,9998.2774170248
"4796",15861,2007,9998.25575903405
"4797",15879,2007,9998.51895119747
"4798",15897,2007,9998.02288536082
"4799",17001,2007,9995.82532572124
"4800",17013,2007,9994.5681778475
"4801",17042,2007,9992.02844701652
"4802",17050,2007,9994.40897341411
"4803",17088,2007,9992.13213375345
"4804",17174,2007,9988.21111255178
"4805",17272,2007,9993.20085573704
"4806",17380,2007,9994.68904981558
"4807",17388,2007,9994.30137656072
"4808",17433,2007,9993.03020054964
"4809",17442,2007,9994.34593674245
"4810",17444,2007,9995.56389671036
"4811",17446,2007,9990.15084719757
"4812",17486,2007,9994.36943620802
"4813",17495,2007,9995.76278381463
"4814",17513,2007,9994.98428865012
"4815",17524,2007,9992.33315632929
"4816",17541,2007,9994.62196822836
"4817",17614,2007,9996.59500726022
"4818",17616,2007,9992.32501132673
"4819",17653,2007,9994.53506587327
"4820",17662,2007,9990.67790022983
"4821",17665,2007,9994.07010906146
"4822",17777,2007,9995.20449220291
"4823",17867,2007,9993.93595891732
"4824",17873,2007,9996.46099245986
"4825",17877,2007,9991.7765026391
"4826",18001,2007,9995.05783651785
"4827",18029,2007,9991.76907414978
"4828",18094,2007,9993.32363133229
"4829",18150,2007,9984.67804510232
"4830",18205,2007,9992.4909299595
"4831",18247,2007,9991.81905921734
"4832",18256,2007,9988.87430403232
"4833",18410,2007,9988.16835862819
"4834",18460,2007,9992.74024750551
"4835",18479,2007,9988.51755810762
"4836",18592,2007,9986.28354772209
"4837",18610,2007,9988.6590535975
"4838",18753,2007,9989.00022806341
"4839",18756,2007,9995.16448483465
"4840",18785,2007,9988.99328764139
"4841",18860,2007,9991.26895866107
"4842",19001,2007,9995.59717117137
"4843",19022,2007,9997.98874801591
"4844",19050,2007,9992.65249154436
"4845",19075,2007,9991.74356097961
"4846",19100,2007,9995.77972098838
"4847",19110,2007,9994.20812087436
"4848",19130,2007,9997.31435651851
"4849",19137,2007,9997.72538227393
"4850",19142,2007,9991.45582488541
"4851",19212,2007,9993.61204723058
"4852",19256,2007,9993.45504644482
"4853",19290,2007,9994.21741533343
"4854",19300,2007,9996.29224224691
"4855",19318,2007,9997.61869592201
"4856",19355,2007,9998.67109231756
"4857",19364,2007,9998.06639448362
"4858",19392,2007,9995.69324363438
"4859",19397,2007,9998.19331546342
"4860",19418,2007,9997.95208659212
"4861",19450,2007,9988.17474575149
"4862",19455,2007,9997.41885728801
"4863",19473,2007,9997.24498973407
"4864",19513,2007,9995.98244401014
"4865",19517,2007,9998.74424011449
"4866",19532,2007,9989.54970633451
"4867",19533,2007,9993.21451169689
"4868",19548,2007,9997.16201393585
"4869",19573,2007,9987.88784514473
"4870",19585,2007,9997.75518558065
"4871",19622,2007,9995.22021798479
"4872",19693,2007,9998.68292861883
"4873",19698,2007,9992.96247912954
"4874",19701,2007,9997.6985072081
"4875",19743,2007,9998.02781412389
"4876",19760,2007,9997.20099545062
"4877",19780,2007,9999.2290172054
"4878",19785,2007,9987.41874735384
"4879",19807,2007,9996.01164241306
"4880",19809,2007,9997.8592385171
"4881",19821,2007,9998.20672343678
"4882",19824,2007,9997.59789066203
"4883",19845,2007,9994.8583883869
"4884",20001,2007,9996.79007415258
"4885",20011,2007,9994.93233947088
"4886",20013,2007,9995.79451141438
"4887",20032,2007,9997.49172714254
"4888",20045,2007,9996.45943913501
"4889",20060,2007,9996.74473107934
"4890",20175,2007,9997.61526047567
"4891",20178,2007,9996.75382324715
"4892",20228,2007,9996.18744483623
"4893",20238,2007,9996.44373021075
"4894",20250,2007,9995.77465022356
"4895",20295,2007,9997.6313433051
"4896",20310,2007,9997.42199547615
"4897",20383,2007,9996.63993035844
"4898",20400,2007,9995.85620415566
"4899",20443,2007,9996.86756363837
"4900",20517,2007,9996.36326342014
"4901",20550,2007,9995.97596446174
"4902",20570,2007,9995.98150214427
"4903",20614,2007,9996.58369008644
"4904",20621,2007,9996.00904308793
"4905",20710,2007,9995.99790627065
"4906",20750,2007,9996.19958756652
"4907",20770,2007,9996.77239323406
"4908",20787,2007,9996.69220599214
"4909",23001,2007,9998.03448131867
"4910",23068,2007,9997.98154682134
"4911",23079,2007,9995.9148954277
"4912",23090,2007,9997.98697623368
"4913",23162,2007,9998.56032214472
"4914",23168,2007,9998.8264687515
"4915",23182,2007,9999.0261857638
"4916",23189,2007,9998.7276003005
"4917",23300,2007,9998.66144006333
"4918",23350,2007,9995.06856193328
"4919",23417,2007,9998.36061312229
"4920",23419,2007,9997.56682281029
"4921",23464,2007,9998.93302726344
"4922",23466,2007,9994.32285325865
"4923",23500,2007,9998.10405782563
"4924",23555,2007,9996.59136757682
"4925",23570,2007,9997.60631492825
"4926",23574,2007,9997.32144338042
"4927",23580,2007,9992.78660833608
"4928",23586,2007,9998.83072891645
"4929",23660,2007,9998.56101345433
"4930",23670,2007,9999.40961712436
"4931",23672,2007,9996.85968525521
"4932",23675,2007,9997.89576182035
"4933",23678,2007,9998.91987511362
"4934",23682,2007,9995.09268646004
"4935",23686,2007,9997.75018926092
"4936",23807,2007,9994.78259177533
"4937",23815,2007,9998.76533366874
"4938",23855,2007,9997.2381272701
"4939",25001,2007,9998.74726134145
"4940",25019,2007,9997.53096165203
"4941",25035,2007,9998.42942519616
"4942",25040,2007,9998.61883968313
"4943",25053,2007,9998.9401936632
"4944",25086,2007,9998.00046846859
"4945",25095,2007,9997.82694657559
"4946",25099,2007,9997.64510454838
"4947",25120,2007,9997.4665983776
"4948",25123,2007,9998.23148374101
"4949",25126,2007,9998.71590188622
"4950",25148,2007,9998.13083307434
"4951",25151,2007,9997.65022899349
"4952",25154,2007,9998.64489012767
"4953",25168,2007,9998.23875920346
"4954",25175,2007,9999.24676796294
"4955",25178,2007,9997.99816818975
"4956",25181,2007,9998.51627352721
"4957",25183,2007,9998.48521227747
"4958",25200,2007,9998.46455264504
"4959",25214,2007,9998.27291753108
"4960",25224,2007,9998.35971871773
"4961",25245,2007,9998.3996323109
"4962",25258,2007,9998.86456600203
"4963",25260,2007,9998.39793045802
"4964",25269,2007,9998.67423313094
"4965",25279,2007,9998.38885330818
"4966",25281,2007,9998.37511225334
"4967",25286,2007,9998.68072219875
"4968",25288,2007,9997.97924411088
"4969",25290,2007,9998.27056439461
"4970",25293,2007,9998.68695416056
"4971",25295,2007,9998.5346895465
"4972",25297,2007,9997.47318251973
"4973",25299,2007,9998.64350462568
"4974",25307,2007,9998.34602987958
"4975",25312,2007,9997.85822871941
"4976",25317,2007,9998.92566820222
"4977",25320,2007,9997.8857422764
"4978",25322,2007,9997.95125453996
"4979",25324,2007,9998.17036625185
"4980",25326,2007,9998.56999549142
"4981",25328,2007,9998.52655265553
"4982",25335,2007,9998.04700700319
"4983",25339,2007,9998.10816133752
"4984",25368,2007,9998.29019774743
"4985",25372,2007,9998.67425638238
"4986",25377,2007,9998.48436888825
"4987",25386,2007,9998.24343619657
"4988",25394,2007,9999.05776903579
"4989",25398,2007,9998.18432829368
"4990",25402,2007,9997.78101230922
"4991",25407,2007,9997.56723873994
"4992",25426,2007,9998.66081891605
"4993",25430,2007,9998.87791139996
"4994",25436,2007,9998.28093032684
"4995",25438,2007,9997.64536046354
"4996",25473,2007,9998.66733352045
"4997",25483,2007,9998.39153162827
"4998",25486,2007,9998.48861370345
"4999",25488,2007,9998.88677304859
"5000",25489,2007,9998.48595027877
"5001",25491,2007,9997.9559635222
"5002",25506,2007,9998.25703107453
"5003",25513,2007,9998.15898340863
"5004",25518,2007,9997.8689678331
"5005",25524,2007,9998.35791446075
"5006",25530,2007,9996.68642337213
"5007",25535,2007,9998.20930504958
"5008",25572,2007,9997.66946538255
"5009",25580,2007,9998.11716385109
"5010",25592,2007,9998.73517233176
"5011",25594,2007,9998.60354302078
"5012",25596,2007,9998.16205421891
"5013",25599,2007,9997.36023000527
"5014",25612,2007,9998.3223407979
"5015",25645,2007,9997.86780620503
"5016",25649,2007,9998.60826220011
"5017",25653,2007,9997.94883321421
"5018",25658,2007,9998.12831916349
"5019",25662,2007,9998.63424579157
"5020",25718,2007,9997.57799247173
"5021",25736,2007,9998.58284991662
"5022",25740,2007,9998.63914375788
"5023",25743,2007,9998.10076874301
"5024",25745,2007,9998.26148690114
"5025",25754,2007,9997.44925282414
"5026",25758,2007,9998.57926813779
"5027",25769,2007,9998.29239972895
"5028",25772,2007,9998.31199023046
"5029",25777,2007,9998.00312915666
"5030",25779,2007,9998.87493635974
"5031",25781,2007,9998.3951805759
"5032",25785,2007,9998.79184804822
"5033",25793,2007,9998.29939642343
"5034",25797,2007,9998.2477291313
"5035",25799,2007,9997.91653840661
"5036",25805,2007,9998.66609522567
"5037",25807,2007,9998.60018103258
"5038",25815,2007,9998.54713354221
"5039",25817,2007,9998.53203581486
"5040",25823,2007,9998.49309629636
"5041",25839,2007,9998.17406442362
"5042",25841,2007,9998.20485145119
"5043",25843,2007,9998.67694896103
"5044",25845,2007,9998.14323877743
"5045",25851,2007,9998.96300811054
"5046",25862,2007,9998.10474104066
"5047",25867,2007,9998.55765201319
"5048",25871,2007,9998.07013150085
"5049",25873,2007,9998.89402327937
"5050",25875,2007,9997.78087646967
"5051",25878,2007,9998.0968127309
"5052",25885,2007,9996.99494354344
"5053",25898,2007,9998.2243604299
"5054",25899,2007,9998.37232728083
"5055",27001,2007,9995.70658922548
"5056",27006,2007,9997.44141785246
"5057",27025,2007,9999.33257677394
"5058",27050,2007,9998.00152435852
"5059",27073,2007,9996.66048253381
"5060",27075,2007,9997.08947636238
"5061",27077,2007,9998.15080681965
"5062",27099,2007,9998.92227534669
"5063",27135,2007,9997.96720725671
"5064",27150,2007,9997.79939542147
"5065",27160,2007,9999.17653965021
"5066",27205,2007,9995.54685370508
"5067",27245,2007,9998.35658644662
"5068",27250,2007,9998.83606860252
"5069",27361,2007,9992.58920415401
"5070",27372,2007,9998.28633902047
"5071",27413,2007,9998.83087101256
"5072",27425,2007,9999.17956732225
"5073",27430,2007,9998.07680045393
"5074",27450,2007,9996.62959716563
"5075",27491,2007,9997.99508350459
"5076",27495,2007,9998.50819059204
"5077",27580,2007,9998.35824203008
"5078",27600,2007,9999.14567216342
"5079",27615,2007,9997.86531372174
"5080",27660,2007,9985.80411994605
"5081",27745,2007,9996.19737890192
"5082",27787,2007,9996.38217509876
"5083",27800,2007,9998.52929326379
"5084",27810,2007,9997.8195481095
"5085",41001,2007,9996.96185886363
"5086",41006,2007,9993.34578895651
"5087",41013,2007,9996.50999023347
"5088",41016,2007,9996.73130050369
"5089",41020,2007,9992.2637706173
"5090",41026,2007,9996.0502821963
"5091",41078,2007,9993.75194766402
"5092",41132,2007,9996.17085029219
"5093",41206,2007,9994.51425579638
"5094",41244,2007,9995.8142147446
"5095",41298,2007,9997.02675964339
"5096",41306,2007,9995.87852274695
"5097",41319,2007,9996.07899678202
"5098",41349,2007,9994.28317379256
"5099",41357,2007,9996.60588231317
"5100",41359,2007,9995.38205604041
"5101",41378,2007,9996.21011667443
"5102",41396,2007,9996.17020844727
"5103",41483,2007,9994.4980514346
"5104",41503,2007,9996.78335056175
"5105",41518,2007,9996.77467513284
"5106",41524,2007,9996.96389390383
"5107",41530,2007,9995.36722837441
"5108",41548,2007,9995.7262090485
"5109",41551,2007,9993.34548053562
"5110",41615,2007,9995.85500797689
"5111",41660,2007,9995.99767580667
"5112",41668,2007,9996.77153686777
"5113",41676,2007,9996.24657960949
"5114",41770,2007,9996.32424197415
"5115",41791,2007,9996.09089576776
"5116",41797,2007,9996.93239312394
"5117",41799,2007,9996.31128083345
"5118",41801,2007,9996.34136455094
"5119",41807,2007,9996.12449433395
"5120",41872,2007,9995.96225363653
"5121",41885,2007,9996.95156075622
"5122",44001,2007,9995.94258426802
"5123",44035,2007,9997.69683518704
"5124",44078,2007,9995.89684246368
"5125",44090,2007,9992.45187497341
"5126",44098,2007,9997.67823586477
"5127",44110,2007,9996.66091700824
"5128",44279,2007,9993.69311086055
"5129",44378,2007,9998.12541539988
"5130",44420,2007,9994.17818735663
"5131",44430,2007,9994.32620584665
"5132",44560,2007,9998.96738083642
"5133",44650,2007,9994.26037106622
"5134",44847,2007,9999.4532138405
"5135",44855,2007,9996.07512935851
"5136",44874,2007,9996.79248408049
"5137",47001,2007,9996.05208477148
"5138",47030,2007,9997.16182561112
"5139",47053,2007,9995.52252654299
"5140",47058,2007,9997.67425228087
"5141",47161,2007,9997.98299382551
"5142",47170,2007,9997.34399282888
"5143",47189,2007,9994.77020278973
"5144",47205,2007,9998.22019907221
"5145",47245,2007,9997.15452626823
"5146",47258,2007,9998.37783285292
"5147",47268,2007,9997.76458560881
"5148",47288,2007,9994.09037064022
"5149",47318,2007,9997.28455597431
"5150",47460,2007,9996.74406959588
"5151",47541,2007,9997.7476703805
"5152",47545,2007,9998.28201618443
"5153",47551,2007,9998.21282388381
"5154",47555,2007,9997.50581681067
"5155",47570,2007,9998.58530286066
"5156",47605,2007,9997.99787178932
"5157",47660,2007,9997.15734597885
"5158",47675,2007,9997.66797720986
"5159",47692,2007,9998.00514555355
"5160",47703,2007,9997.37676228672
"5161",47707,2007,9998.39434645171
"5162",47720,2007,9998.05980621862
"5163",47745,2007,9998.14489709608
"5164",47798,2007,9995.85428090069
"5165",47960,2007,9998.08355962578
"5166",47980,2007,9996.37650879228
"5167",50001,2007,9996.14307595864
"5168",50006,2007,9992.89372042398
"5169",50110,2007,9985.78974928057
"5170",50124,2007,9995.58728217619
"5171",50150,2007,9993.27271300855
"5172",50223,2007,9990.86162072438
"5173",50226,2007,9997.19334675589
"5174",50245,2007,9994.98683934757
"5175",50251,2007,9990.70513702567
"5176",50270,2007,9993.14213924219
"5177",50287,2007,9989.98951387654
"5178",50313,2007,9992.90278098814
"5179",50318,2007,9992.26482533466
"5180",50325,2007,9991.26982643214
"5181",50330,2007,9983.11342297847
"5182",50350,2007,9990.5942587334
"5183",50370,2007,9979.83505044767
"5184",50400,2007,9991.93079720869
"5185",50450,2007,9993.45398381662
"5186",50568,2007,9990.77487245689
"5187",50573,2007,9992.04850080624
"5188",50577,2007,9987.9346797181
"5189",50590,2007,9979.47188358239
"5190",50606,2007,9993.99839122435
"5191",50680,2007,9995.37549664372
"5192",50683,2007,9983.16959580787
"5193",50686,2007,9995.67635932657
"5194",50689,2007,9993.02838279756
"5195",50711,2007,9970.71262485496
"5196",52001,2007,9997.10886301224
"5197",52019,2007,9999.15118575196
"5198",52022,2007,9997.32174421268
"5199",52036,2007,9995.37148399422
"5200",52051,2007,9997.49713061147
"5201",52079,2007,9989.7764033176
"5202",52083,2007,9997.40600452634
"5203",52110,2007,9997.58503501989
"5204",52203,2007,9995.69261062429
"5205",52207,2007,9996.98647702381
"5206",52210,2007,9997.48569490689
"5207",52215,2007,9994.54562816668
"5208",52224,2007,9997.63281820746
"5209",52227,2007,9997.80165885347
"5210",52233,2007,9990.21267073418
"5211",52240,2007,9997.50638915755
"5212",52250,2007,9996.1066821719
"5213",52254,2007,9993.64135528681
"5214",52256,2007,9991.8734392639
"5215",52258,2007,9997.04821957398
"5216",52260,2007,9996.87469495891
"5217",52287,2007,9996.85997530375
"5218",52317,2007,9997.81705367955
"5219",52320,2007,9997.82626490136
"5220",52323,2007,9996.05647345781
"5221",52352,2007,9997.74226512679
"5222",52354,2007,9997.31305594921
"5223",52356,2007,9996.11894952119
"5224",52378,2007,9997.01461009996
"5225",52381,2007,9995.91115868436
"5226",52385,2007,9995.29248156512
"5227",52390,2007,9996.23734367067
"5228",52399,2007,9996.60967208361
"5229",52405,2007,9992.13989710606
"5230",52411,2007,9991.42166281431
"5231",52418,2007,9996.59830701573
"5232",52427,2007,9998.21213664121
"5233",52435,2007,9994.00454651989
"5234",52473,2007,9997.31979303793
"5235",52480,2007,9996.13640878894
"5236",52490,2007,9995.30362057493
"5237",52506,2007,9998.61651753676
"5238",52520,2007,9995.59056820039
"5239",52540,2007,9987.7762913515
"5240",52560,2007,9997.23838926915
"5241",52565,2007,9997.96262959261
"5242",52573,2007,9997.69515053872
"5243",52585,2007,9998.05657298747
"5244",52612,2007,9993.29517148849
