"","coddepto","codprovincia","codmpio","depto","provincia","municipio","ano","pobl_tot","ipm_asisescu_pob","gpacifica"
"861",5,558,5150,"Antioquia","Norte","Carolina",1995,4466,NA,0
"862",5,558,5150,"Antioquia","Norte","Carolina",1996,4430,NA,0
"863",5,558,5150,"Antioquia","Norte","Carolina",1997,4385,NA,0
"864",5,558,5150,"Antioquia","Norte","Carolina",1998,4334,NA,0
"865",5,558,5150,"Antioquia","Norte","Carolina",1999,4278,NA,0
"866",5,558,5150,"Antioquia","Norte","Carolina",2000,4219,NA,0
"867",5,558,5150,"Antioquia","Norte","Carolina",2001,4161,NA,0
"868",5,558,5150,"Antioquia","Norte","Carolina",2002,4105,NA,0
"869",5,558,5150,"Antioquia","Norte","Carolina",2003,4053,NA,0
"870",5,558,5150,"Antioquia","Norte","Carolina",2004,4008,NA,0
"871",5,558,5150,"Antioquia","Norte","Carolina",2005,3971,130.43425,0
"872",5,558,5150,"Antioquia","Norte","Carolina",2006,3943,NA,0
"873",5,558,5150,"Antioquia","Norte","Carolina",2007,3911,NA,0
"874",5,558,5150,"Antioquia","Norte","Carolina",2008,3871,NA,0
"875",5,558,5150,"Antioquia","Norte","Carolina",2009,3838,NA,0
"876",5,558,5150,"Antioquia","Norte","Carolina",2010,3802,NA,0
"877",5,558,5150,"Antioquia","Norte","Carolina",2011,3760,NA,0
"878",5,558,5150,"Antioquia","Norte","Carolina",2012,3734,NA,0
"879",5,558,5150,"Antioquia","Norte","Carolina",2013,3696,NA,0
"880",5,558,5150,"Antioquia","Norte","Carolina",2014,3652,NA,0
"881",5,558,5150,"Antioquia","Norte","Carolina",2015,3629,NA,0
"882",5,558,5150,"Antioquia","Norte","Carolina",2016,3583,NA,0
"883",5,558,5150,"Antioquia","Norte","Carolina",2017,3552,NA,0
"884",5,558,5150,"Antioquia","Norte","Carolina",2018,3343,NA,0
"885",5,511,5154,"Antioquia","Bajo cauca","Caucasia",1993,54744,NA,0
"886",5,511,5154,"Antioquia","Bajo cauca","Caucasia",1994,57193,NA,0
"887",5,511,5154,"Antioquia","Bajo cauca","Caucasia",1995,59800,NA,0
"888",5,511,5154,"Antioquia","Bajo cauca","Caucasia",1996,62547,NA,0
"889",5,511,5154,"Antioquia","Bajo cauca","Caucasia",1997,65386,NA,0
"890",5,511,5154,"Antioquia","Bajo cauca","Caucasia",1998,68282,NA,0
"891",5,511,5154,"Antioquia","Bajo cauca","Caucasia",1999,71204,NA,0
"892",5,511,5154,"Antioquia","Bajo cauca","Caucasia",2000,74114,NA,0
"893",5,511,5154,"Antioquia","Bajo cauca","Caucasia",2001,76994,NA,0
"894",5,511,5154,"Antioquia","Bajo cauca","Caucasia",2002,79803,NA,0
"895",5,511,5154,"Antioquia","Bajo cauca","Caucasia",2003,82516,NA,0
"896",5,511,5154,"Antioquia","Bajo cauca","Caucasia",2004,85102,NA,0
"897",5,511,5154,"Antioquia","Bajo cauca","Caucasia",2005,87543,11943.99,0
"898",5,511,5154,"Antioquia","Bajo cauca","Caucasia",2006,89815,NA,0
"899",5,511,5154,"Antioquia","Bajo cauca","Caucasia",2007,92139,NA,0
"900",5,511,5154,"Antioquia","Bajo cauca","Caucasia",2008,94485,NA,0
"901",5,511,5154,"Antioquia","Bajo cauca","Caucasia",2009,96871,NA,0
"902",5,511,5154,"Antioquia","Bajo cauca","Caucasia",2010,99297,NA,0
"903",5,511,5154,"Antioquia","Bajo cauca","Caucasia",2011,101788,NA,0
"904",5,511,5154,"Antioquia","Bajo cauca","Caucasia",2012,104318,NA,0
"905",5,511,5154,"Antioquia","Bajo cauca","Caucasia",2013,106887,NA,0
"906",5,511,5154,"Antioquia","Bajo cauca","Caucasia",2014,109511,NA,0
"907",5,511,5154,"Antioquia","Bajo cauca","Caucasia",2015,112168,NA,0
"908",5,511,5154,"Antioquia","Bajo cauca","Caucasia",2016,114902,NA,0
"909",5,511,5154,"Antioquia","Bajo cauca","Caucasia",2017,117670,NA,0
"910",5,511,5154,"Antioquia","Bajo cauca","Caucasia",2018,84717,NA,0
"911",5,592,5172,"Antioquia","Urabá","Chigorodó",1993,41090,NA,0
"912",5,592,5172,"Antioquia","Urabá","Chigorodó",1994,42805,NA,0
"913",5,592,5172,"Antioquia","Urabá","Chigorodó",1995,44384,NA,0
"914",5,592,5172,"Antioquia","Urabá","Chigorodó",1996,45868,NA,0
"915",5,592,5172,"Antioquia","Urabá","Chigorodó",1997,47282,NA,0
"916",5,592,5172,"Antioquia","Urabá","Chigorodó",1998,48656,NA,0
"917",5,592,5172,"Antioquia","Urabá","Chigorodó",1999,50023,NA,0
"918",5,592,5172,"Antioquia","Urabá","Chigorodó",2000,51411,NA,0
"919",5,592,5172,"Antioquia","Urabá","Chigorodó",2001,52846,NA,0
"920",5,592,5172,"Antioquia","Urabá","Chigorodó",2002,54312,NA,0
"921",5,592,5172,"Antioquia","Urabá","Chigorodó",2003,55809,NA,0
"922",5,592,5172,"Antioquia","Urabá","Chigorodó",2004,57340,NA,0
"923",5,592,5172,"Antioquia","Urabá","Chigorodó",2005,58922,6729.3579,0
"924",5,592,5172,"Antioquia","Urabá","Chigorodó",2006,60509,NA,0
"925",5,592,5172,"Antioquia","Urabá","Chigorodó",2007,62122,NA,0
"926",5,592,5172,"Antioquia","Urabá","Chigorodó",2008,63755,NA,0
"927",5,592,5172,"Antioquia","Urabá","Chigorodó",2009,65414,NA,0
"928",5,592,5172,"Antioquia","Urabá","Chigorodó",2010,67103,NA,0
"929",5,592,5172,"Antioquia","Urabá","Chigorodó",2011,68852,NA,0
"930",5,592,5172,"Antioquia","Urabá","Chigorodó",2012,70648,NA,0
"931",5,592,5172,"Antioquia","Urabá","Chigorodó",2013,72453,NA,0
"932",5,592,5172,"Antioquia","Urabá","Chigorodó",2014,74309,NA,0
"933",5,592,5172,"Antioquia","Urabá","Chigorodó",2015,76202,NA,0
"934",5,592,5172,"Antioquia","Urabá","Chigorodó",2016,78148,NA,0
"935",5,592,5172,"Antioquia","Urabá","Chigorodó",2017,80132,NA,0
"936",5,592,5172,"Antioquia","Urabá","Chigorodó",2018,55564,NA,0
"937",5,556,5190,"Antioquia","Nordeste","Cisneros",1993,9846,NA,0
"938",5,556,5190,"Antioquia","Nordeste","Cisneros",1994,9889,NA,0
"939",5,556,5190,"Antioquia","Nordeste","Cisneros",1995,9921,NA,0
"940",5,556,5190,"Antioquia","Nordeste","Cisneros",1996,9941,NA,0
"941",5,556,5190,"Antioquia","Nordeste","Cisneros",1997,9949,NA,0
"942",5,556,5190,"Antioquia","Nordeste","Cisneros",1998,9947,NA,0
"943",5,556,5190,"Antioquia","Nordeste","Cisneros",1999,9932,NA,0
"944",5,556,5190,"Antioquia","Nordeste","Cisneros",2000,9909,NA,0
"945",5,556,5190,"Antioquia","Nordeste","Cisneros",2001,9878,NA,0
"946",5,556,5190,"Antioquia","Nordeste","Cisneros",2002,9838,NA,0
"947",5,556,5190,"Antioquia","Nordeste","Cisneros",2003,9791,NA,0
"948",5,556,5190,"Antioquia","Nordeste","Cisneros",2004,9740,NA,0
"949",5,556,5190,"Antioquia","Nordeste","Cisneros",2005,9682,635.2031,0
"950",5,556,5190,"Antioquia","Nordeste","Cisneros",2006,9622,NA,0
"951",5,556,5190,"Antioquia","Nordeste","Cisneros",2007,9566,NA,0
"952",5,556,5190,"Antioquia","Nordeste","Cisneros",2008,9506,NA,0
"953",5,556,5190,"Antioquia","Nordeste","Cisneros",2009,9439,NA,0
"954",5,556,5190,"Antioquia","Nordeste","Cisneros",2010,9375,NA,0
"955",5,556,5190,"Antioquia","Nordeste","Cisneros",2011,9315,NA,0
"956",5,556,5190,"Antioquia","Nordeste","Cisneros",2012,9247,NA,0
"957",5,556,5190,"Antioquia","Nordeste","Cisneros",2013,9191,NA,0
"958",5,556,5190,"Antioquia","Nordeste","Cisneros",2014,9121,NA,0
"959",5,556,5190,"Antioquia","Nordeste","Cisneros",2015,9058,NA,0
"960",5,556,5190,"Antioquia","Nordeste","Cisneros",2016,8998,NA,0
"961",5,556,5190,"Antioquia","Nordeste","Cisneros",2017,8932,NA,0
"962",5,556,5190,"Antioquia","Nordeste","Cisneros",2018,8910,NA,0
"963",5,562,5197,"Antioquia","Oriente","Cocorná",1993,20333,NA,0
"964",5,562,5197,"Antioquia","Oriente","Cocorná",1994,20002,NA,0
"965",5,562,5197,"Antioquia","Oriente","Cocorná",1995,19569,NA,0
"966",5,562,5197,"Antioquia","Oriente","Cocorná",1996,19062,NA,0
"967",5,562,5197,"Antioquia","Oriente","Cocorná",1997,18506,NA,0
"968",5,562,5197,"Antioquia","Oriente","Cocorná",1998,17929,NA,0
"969",5,562,5197,"Antioquia","Oriente","Cocorná",1999,17355,NA,0
"970",5,562,5197,"Antioquia","Oriente","Cocorná",2000,16809,NA,0
"971",5,562,5197,"Antioquia","Oriente","Cocorná",2001,16315,NA,0
"972",5,562,5197,"Antioquia","Oriente","Cocorná",2002,15875,NA,0
"973",5,562,5197,"Antioquia","Oriente","Cocorná",2003,15515,NA,0
"974",5,562,5197,"Antioquia","Oriente","Cocorná",2004,15256,NA,0
"975",5,562,5197,"Antioquia","Oriente","Cocorná",2005,15119,2011.5089,0
"976",5,562,5197,"Antioquia","Oriente","Cocorná",2006,15097,NA,0
"977",5,562,5197,"Antioquia","Oriente","Cocorná",2007,15087,NA,0
"978",5,562,5197,"Antioquia","Oriente","Cocorná",2008,15069,NA,0
"979",5,562,5197,"Antioquia","Oriente","Cocorná",2009,15068,NA,0
"980",5,562,5197,"Antioquia","Oriente","Cocorná",2010,15041,NA,0
"981",5,562,5197,"Antioquia","Oriente","Cocorná",2011,15035,NA,0
"982",5,562,5197,"Antioquia","Oriente","Cocorná",2012,15013,NA,0
"983",5,562,5197,"Antioquia","Oriente","Cocorná",2013,15010,NA,0
"984",5,562,5197,"Antioquia","Oriente","Cocorná",2014,14981,NA,0
"985",5,562,5197,"Antioquia","Oriente","Cocorná",2015,14972,NA,0
"986",5,562,5197,"Antioquia","Oriente","Cocorná",2016,14964,NA,0
"987",5,562,5197,"Antioquia","Oriente","Cocorná",2017,14945,NA,0
"988",5,562,5197,"Antioquia","Oriente","Cocorná",2018,14743,NA,0
"989",5,562,5206,"Antioquia","Oriente","Concepción",1993,5868,NA,0
"990",5,562,5206,"Antioquia","Oriente","Concepción",1994,5774,NA,0
"991",5,562,5206,"Antioquia","Oriente","Concepción",1995,5671,NA,0
"992",5,562,5206,"Antioquia","Oriente","Concepción",1996,5565,NA,0
"993",5,562,5206,"Antioquia","Oriente","Concepción",1997,5452,NA,0
"994",5,562,5206,"Antioquia","Oriente","Concepción",1998,5338,NA,0
"995",5,562,5206,"Antioquia","Oriente","Concepción",1999,5222,NA,0
"996",5,562,5206,"Antioquia","Oriente","Concepción",2000,5108,NA,0
"997",5,562,5206,"Antioquia","Oriente","Concepción",2001,4994,NA,0
"998",5,562,5206,"Antioquia","Oriente","Concepción",2002,4876,NA,0
"999",5,562,5206,"Antioquia","Oriente","Concepción",2003,4756,NA,0
"1000",5,562,5206,"Antioquia","Oriente","Concepción",2004,4634,NA,0
"1001",5,562,5206,"Antioquia","Oriente","Concepción",2005,4509,488.3265,0
"1002",5,562,5206,"Antioquia","Oriente","Concepción",2006,4383,NA,0
"1003",5,562,5206,"Antioquia","Oriente","Concepción",2007,4275,NA,0
"1004",5,562,5206,"Antioquia","Oriente","Concepción",2008,4172,NA,0
"1005",5,562,5206,"Antioquia","Oriente","Concepción",2009,4063,NA,0
"1006",5,562,5206,"Antioquia","Oriente","Concepción",2010,3958,NA,0
"1007",5,562,5206,"Antioquia","Oriente","Concepción",2011,3851,NA,0
"1008",5,562,5206,"Antioquia","Oriente","Concepción",2012,3756,NA,0
"1009",5,562,5206,"Antioquia","Oriente","Concepción",2013,3659,NA,0
"1010",5,562,5206,"Antioquia","Oriente","Concepción",2014,3567,NA,0
"1011",5,562,5206,"Antioquia","Oriente","Concepción",2015,3463,NA,0
"1012",5,562,5206,"Antioquia","Oriente","Concepción",2016,3375,NA,0
"1013",5,562,5206,"Antioquia","Oriente","Concepción",2017,3284,NA,0
"1014",5,562,5206,"Antioquia","Oriente","Concepción",2018,3936,NA,0
"1015",5,585,5209,"Antioquia","Suroeste","Concordia",1993,21374,NA,0
"1016",5,585,5209,"Antioquia","Suroeste","Concordia",1994,21427,NA,0
"1017",5,585,5209,"Antioquia","Suroeste","Concordia",1995,21464,NA,0
"1018",5,585,5209,"Antioquia","Suroeste","Concordia",1996,21493,NA,0
"1019",5,585,5209,"Antioquia","Suroeste","Concordia",1997,21514,NA,0
"1020",5,585,5209,"Antioquia","Suroeste","Concordia",1998,21528,NA,0
"1021",5,585,5209,"Antioquia","Suroeste","Concordia",1999,21538,NA,0
"1022",5,585,5209,"Antioquia","Suroeste","Concordia",2000,21549,NA,0
"1023",5,585,5209,"Antioquia","Suroeste","Concordia",2001,21560,NA,0
"1024",5,585,5209,"Antioquia","Suroeste","Concordia",2002,21555,NA,0
"1025",5,585,5209,"Antioquia","Suroeste","Concordia",2003,21531,NA,0
"1026",5,585,5209,"Antioquia","Suroeste","Concordia",2004,21487,NA,0
"1027",5,585,5209,"Antioquia","Suroeste","Concordia",2005,21420,4115.5938,0
"1028",5,585,5209,"Antioquia","Suroeste","Concordia",2006,21332,NA,0
"1029",5,585,5209,"Antioquia","Suroeste","Concordia",2007,21263,NA,0
"1030",5,585,5209,"Antioquia","Suroeste","Concordia",2008,21206,NA,0
"1031",5,585,5209,"Antioquia","Suroeste","Concordia",2009,21144,NA,0
"1032",5,585,5209,"Antioquia","Suroeste","Concordia",2010,21068,NA,0
"1033",5,585,5209,"Antioquia","Suroeste","Concordia",2011,20998,NA,0
"1034",5,585,5209,"Antioquia","Suroeste","Concordia",2012,20922,NA,0
"1035",5,585,5209,"Antioquia","Suroeste","Concordia",2013,20843,NA,0
"1036",5,585,5209,"Antioquia","Suroeste","Concordia",2014,20747,NA,0
"1037",5,585,5209,"Antioquia","Suroeste","Concordia",2015,20653,NA,0
"1038",5,585,5209,"Antioquia","Suroeste","Concordia",2016,20565,NA,0
"1039",5,585,5209,"Antioquia","Suroeste","Concordia",2017,20476,NA,0
"1040",5,585,5209,"Antioquia","Suroeste","Concordia",2018,16095,NA,0
"1041",5,595,5212,"Antioquia","Valle del aburra","Copacabana",1993,51455,NA,0
"1042",5,595,5212,"Antioquia","Valle del aburra","Copacabana",1994,52279,NA,0
"1043",5,595,5212,"Antioquia","Valle del aburra","Copacabana",1995,53037,NA,0
"1044",5,595,5212,"Antioquia","Valle del aburra","Copacabana",1996,53737,NA,0
"1045",5,595,5212,"Antioquia","Valle del aburra","Copacabana",1997,54418,NA,0
"1046",5,595,5212,"Antioquia","Valle del aburra","Copacabana",1998,55118,NA,0
"1047",5,595,5212,"Antioquia","Valle del aburra","Copacabana",1999,55874,NA,0
"1048",5,595,5212,"Antioquia","Valle del aburra","Copacabana",2000,56685,NA,0
"1049",5,595,5212,"Antioquia","Valle del aburra","Copacabana",2001,57561,NA,0
"1050",5,595,5212,"Antioquia","Valle del aburra","Copacabana",2002,58463,NA,0
"1051",5,595,5212,"Antioquia","Valle del aburra","Copacabana",2003,59385,NA,0
"1052",5,595,5212,"Antioquia","Valle del aburra","Copacabana",2004,60303,NA,0
"1053",5,595,5212,"Antioquia","Valle del aburra","Copacabana",2005,61230,2719.4815,0
"1054",5,595,5212,"Antioquia","Valle del aburra","Copacabana",2006,62152,NA,0
"1055",5,595,5212,"Antioquia","Valle del aburra","Copacabana",2007,63062,NA,0
"1056",5,595,5212,"Antioquia","Valle del aburra","Copacabana",2008,63975,NA,0
"1057",5,595,5212,"Antioquia","Valle del aburra","Copacabana",2009,64872,NA,0
"1058",5,595,5212,"Antioquia","Valle del aburra","Copacabana",2010,65773,NA,0
"1059",5,595,5212,"Antioquia","Valle del aburra","Copacabana",2011,66665,NA,0
"1060",5,595,5212,"Antioquia","Valle del aburra","Copacabana",2012,67549,NA,0
"1061",5,595,5212,"Antioquia","Valle del aburra","Copacabana",2013,68434,NA,0
"1062",5,595,5212,"Antioquia","Valle del aburra","Copacabana",2014,69302,NA,0
"1063",5,595,5212,"Antioquia","Valle del aburra","Copacabana",2015,70169,NA,0
"1064",5,595,5212,"Antioquia","Valle del aburra","Copacabana",2016,71035,NA,0
"1065",5,595,5212,"Antioquia","Valle del aburra","Copacabana",2017,71885,NA,0
"1066",5,595,5212,"Antioquia","Valle del aburra","Copacabana",2018,76479,NA,0
"1067",5,560,5234,"Antioquia","Occidente","Dabeiba",1993,23860,NA,0
"1068",5,560,5234,"Antioquia","Occidente","Dabeiba",1994,23977,NA,0
"1069",5,560,5234,"Antioquia","Occidente","Dabeiba",1995,24057,NA,0
"1070",5,560,5234,"Antioquia","Occidente","Dabeiba",1996,24111,NA,0
"1071",5,560,5234,"Antioquia","Occidente","Dabeiba",1997,24140,NA,0
"1072",5,560,5234,"Antioquia","Occidente","Dabeiba",1998,24153,NA,0
"1073",5,560,5234,"Antioquia","Occidente","Dabeiba",1999,24156,NA,0
"1074",5,560,5234,"Antioquia","Occidente","Dabeiba",2000,24157,NA,0
"1075",5,560,5234,"Antioquia","Occidente","Dabeiba",2001,24159,NA,0
"1076",5,560,5234,"Antioquia","Occidente","Dabeiba",2002,24155,NA,0
"1077",5,560,5234,"Antioquia","Occidente","Dabeiba",2003,24141,NA,0
"1078",5,560,5234,"Antioquia","Occidente","Dabeiba",2004,24119,NA,0
"1079",5,560,5234,"Antioquia","Occidente","Dabeiba",2005,24084,6902.7104,0
"1080",5,560,5234,"Antioquia","Occidente","Dabeiba",2006,24036,NA,0
"1081",5,560,5234,"Antioquia","Occidente","Dabeiba",2007,23984,NA,0
"1082",5,560,5234,"Antioquia","Occidente","Dabeiba",2008,23926,NA,0
"1083",5,560,5234,"Antioquia","Occidente","Dabeiba",2009,23863,NA,0
"1084",5,560,5234,"Antioquia","Occidente","Dabeiba",2010,23795,NA,0
"1085",5,560,5234,"Antioquia","Occidente","Dabeiba",2011,23722,NA,0
"1086",5,560,5234,"Antioquia","Occidente","Dabeiba",2012,23643,NA,0
"1087",5,560,5234,"Antioquia","Occidente","Dabeiba",2013,23560,NA,0
"1088",5,560,5234,"Antioquia","Occidente","Dabeiba",2014,23472,NA,0
"1089",5,560,5234,"Antioquia","Occidente","Dabeiba",2015,23378,NA,0
"1090",5,560,5234,"Antioquia","Occidente","Dabeiba",2016,23280,NA,0
"1091",5,560,5234,"Antioquia","Occidente","Dabeiba",2017,23176,NA,0
"1092",5,560,5234,"Antioquia","Occidente","Dabeiba",2018,22717,NA,0
"1093",5,558,5237,"Antioquia","Norte","Don Matías",1993,13946,NA,0
"1094",5,558,5237,"Antioquia","Norte","Don Matías",1994,14208,NA,0
"1095",5,558,5237,"Antioquia","Norte","Don Matías",1995,14469,NA,0
"1096",5,558,5237,"Antioquia","Norte","Don Matías",1996,14733,NA,0
"1097",5,558,5237,"Antioquia","Norte","Don Matías",1997,15002,NA,0
"1098",5,558,5237,"Antioquia","Norte","Don Matías",1998,15278,NA,0
"1099",5,558,5237,"Antioquia","Norte","Don Matías",1999,15567,NA,0
"1100",5,558,5237,"Antioquia","Norte","Don Matías",2000,15870,NA,0
"1101",5,558,5237,"Antioquia","Norte","Don Matías",2001,16195,NA,0
"1102",5,558,5237,"Antioquia","Norte","Don Matías",2002,16537,NA,0
"1103",5,558,5237,"Antioquia","Norte","Don Matías",2003,16900,NA,0
"1104",5,558,5237,"Antioquia","Norte","Don Matías",2004,17287,NA,0
"1105",5,558,5237,"Antioquia","Norte","Don Matías",2005,17701,1878.6337,0
"1106",5,558,5237,"Antioquia","Norte","Don Matías",2006,18138,NA,0
"1107",5,558,5237,"Antioquia","Norte","Don Matías",2007,18580,NA,0
"1108",5,558,5237,"Antioquia","Norte","Don Matías",2008,19014,NA,0
"1109",5,558,5237,"Antioquia","Norte","Don Matías",2009,19458,NA,0
"1110",5,558,5237,"Antioquia","Norte","Don Matías",2010,19908,NA,0
"1111",5,558,5237,"Antioquia","Norte","Don Matías",2011,20371,NA,0
"1112",5,558,5237,"Antioquia","Norte","Don Matías",2012,20828,NA,0
"1113",5,558,5237,"Antioquia","Norte","Don Matías",2013,21295,NA,0
"1114",5,558,5237,"Antioquia","Norte","Don Matías",2014,21768,NA,0
"1115",5,558,5237,"Antioquia","Norte","Don Matías",2015,22243,NA,0
"1116",5,558,5237,"Antioquia","Norte","Don Matías",2016,22726,NA,0
"1117",5,558,5237,"Antioquia","Norte","Don Matías",2017,23209,NA,0
"1118",5,558,5237,"Antioquia","Norte","Don Matías",2018,14208,NA,0
"1119",5,560,5240,"Antioquia","Occidente","Ebéjico",1993,13943,NA,0
"1120",5,560,5240,"Antioquia","Occidente","Ebéjico",1994,13767,NA,0
"1121",5,560,5240,"Antioquia","Occidente","Ebéjico",1995,13578,NA,0
"1122",5,560,5240,"Antioquia","Occidente","Ebéjico",1996,13386,NA,0
"1123",5,560,5240,"Antioquia","Occidente","Ebéjico",1997,13201,NA,0
"1124",5,560,5240,"Antioquia","Occidente","Ebéjico",1998,13030,NA,0
"1125",5,560,5240,"Antioquia","Occidente","Ebéjico",1999,12881,NA,0
"1126",5,560,5240,"Antioquia","Occidente","Ebéjico",2000,12764,NA,0
"1127",5,560,5240,"Antioquia","Occidente","Ebéjico",2001,12681,NA,0
"1128",5,560,5240,"Antioquia","Occidente","Ebéjico",2002,12613,NA,0
"1129",5,560,5240,"Antioquia","Occidente","Ebéjico",2003,12562,NA,0
"1130",5,560,5240,"Antioquia","Occidente","Ebéjico",2004,12529,NA,0
"1131",5,560,5240,"Antioquia","Occidente","Ebéjico",2005,12511,1330.7225,0
"1132",5,560,5240,"Antioquia","Occidente","Ebéjico",2006,12506,NA,0
"1133",5,560,5240,"Antioquia","Occidente","Ebéjico",2007,12514,NA,0
"1134",5,560,5240,"Antioquia","Occidente","Ebéjico",2008,12510,NA,0
"1135",5,560,5240,"Antioquia","Occidente","Ebéjico",2009,12515,NA,0
"1136",5,560,5240,"Antioquia","Occidente","Ebéjico",2010,12520,NA,0
"1137",5,560,5240,"Antioquia","Occidente","Ebéjico",2011,12515,NA,0
"1138",5,560,5240,"Antioquia","Occidente","Ebéjico",2012,12516,NA,0
"1139",5,560,5240,"Antioquia","Occidente","Ebéjico",2013,12526,NA,0
"1140",5,560,5240,"Antioquia","Occidente","Ebéjico",2014,12522,NA,0
"1141",5,560,5240,"Antioquia","Occidente","Ebéjico",2015,12515,NA,0
"1142",5,560,5240,"Antioquia","Occidente","Ebéjico",2016,12510,NA,0
"1143",5,560,5240,"Antioquia","Occidente","Ebéjico",2017,12507,NA,0
"1144",5,560,5240,"Antioquia","Occidente","Ebéjico",2018,10338,NA,0
"1145",5,511,5250,"Antioquia","Bajo cauca","El Bagre",1993,38792,NA,0
"1146",5,511,5250,"Antioquia","Bajo cauca","El Bagre",1994,40186,NA,0
"1147",5,511,5250,"Antioquia","Bajo cauca","El Bagre",1995,41308,NA,0
"1148",5,511,5250,"Antioquia","Bajo cauca","El Bagre",1996,42201,NA,0
"1149",5,511,5250,"Antioquia","Bajo cauca","El Bagre",1997,42899,NA,0
"1150",5,511,5250,"Antioquia","Bajo cauca","El Bagre",1998,43444,NA,0
"1151",5,511,5250,"Antioquia","Bajo cauca","El Bagre",1999,43877,NA,0
"1152",5,511,5250,"Antioquia","Bajo cauca","El Bagre",2000,44245,NA,0
"1153",5,511,5250,"Antioquia","Bajo cauca","El Bagre",2001,44589,NA,0
"1154",5,511,5250,"Antioquia","Bajo cauca","El Bagre",2002,44939,NA,0
"1155",5,511,5250,"Antioquia","Bajo cauca","El Bagre",2003,45294,NA,0
"1156",5,511,5250,"Antioquia","Bajo cauca","El Bagre",2004,45656,NA,0
"1157",5,511,5250,"Antioquia","Bajo cauca","El Bagre",2005,46020,6716.4717,0
"1158",5,511,5250,"Antioquia","Bajo cauca","El Bagre",2006,46375,NA,0
"1159",5,511,5250,"Antioquia","Bajo cauca","El Bagre",2007,46769,NA,0
"1160",5,511,5250,"Antioquia","Bajo cauca","El Bagre",2008,47150,NA,0
"1161",5,511,5250,"Antioquia","Bajo cauca","El Bagre",2009,47514,NA,0
"1162",5,511,5250,"Antioquia","Bajo cauca","El Bagre",2010,47875,NA,0
"1163",5,511,5250,"Antioquia","Bajo cauca","El Bagre",2011,48211,NA,0
"1164",5,511,5250,"Antioquia","Bajo cauca","El Bagre",2012,48568,NA,0
"1165",5,511,5250,"Antioquia","Bajo cauca","El Bagre",2013,48914,NA,0
"1166",5,511,5250,"Antioquia","Bajo cauca","El Bagre",2014,49248,NA,0
"1167",5,511,5250,"Antioquia","Bajo cauca","El Bagre",2015,49583,NA,0
"1168",5,511,5250,"Antioquia","Bajo cauca","El Bagre",2016,49913,NA,0
"1169",5,511,5250,"Antioquia","Bajo cauca","El Bagre",2017,50242,NA,0
"1170",5,511,5250,"Antioquia","Bajo cauca","El Bagre",2018,47642,NA,0
"1171",5,558,5264,"Antioquia","Norte","Entrerrios",1993,6750,NA,0
"1172",5,558,5264,"Antioquia","Norte","Entrerrios",1994,6892,NA,0
"1173",5,558,5264,"Antioquia","Norte","Entrerrios",1995,7026,NA,0
"1174",5,558,5264,"Antioquia","Norte","Entrerrios",1996,7156,NA,0
"1175",5,558,5264,"Antioquia","Norte","Entrerrios",1997,7283,NA,0
"1176",5,558,5264,"Antioquia","Norte","Entrerrios",1998,7411,NA,0
"1177",5,558,5264,"Antioquia","Norte","Entrerrios",1999,7540,NA,0
"1178",5,558,5264,"Antioquia","Norte","Entrerrios",2000,7671,NA,0
"1179",5,558,5264,"Antioquia","Norte","Entrerrios",2001,7809,NA,0
"1180",5,558,5264,"Antioquia","Norte","Entrerrios",2002,7957,NA,0
"1181",5,558,5264,"Antioquia","Norte","Entrerrios",2003,8111,NA,0
"1182",5,558,5264,"Antioquia","Norte","Entrerrios",2004,8275,NA,0
"1183",5,558,5264,"Antioquia","Norte","Entrerrios",2005,8447,771.01513,0
"1184",5,558,5264,"Antioquia","Norte","Entrerrios",2006,8624,NA,0
"1185",5,558,5264,"Antioquia","Norte","Entrerrios",2007,8767,NA,0
"1186",5,558,5264,"Antioquia","Norte","Entrerrios",2008,8918,NA,0
"1187",5,558,5264,"Antioquia","Norte","Entrerrios",2009,9055,NA,0
"1188",5,558,5264,"Antioquia","Norte","Entrerrios",2010,9209,NA,0
"1189",5,558,5264,"Antioquia","Norte","Entrerrios",2011,9356,NA,0
"1190",5,558,5264,"Antioquia","Norte","Entrerrios",2012,9501,NA,0
"1191",5,558,5264,"Antioquia","Norte","Entrerrios",2013,9654,NA,0
"1192",5,558,5264,"Antioquia","Norte","Entrerrios",2014,9807,NA,0
"1193",5,558,5264,"Antioquia","Norte","Entrerrios",2015,9950,NA,0
"1194",5,558,5264,"Antioquia","Norte","Entrerrios",2016,10102,NA,0
"1195",5,558,5264,"Antioquia","Norte","Entrerrios",2017,10248,NA,0
"1196",5,558,5264,"Antioquia","Norte","Entrerrios",2018,8820,NA,0
"1197",5,595,5266,"Antioquia","Valle del aburra","Envigado",1993,125094,NA,0
"1198",5,595,5266,"Antioquia","Valle del aburra","Envigado",1994,128975,NA,0
"1199",5,595,5266,"Antioquia","Valle del aburra","Envigado",1995,132830,NA,0
"1200",5,595,5266,"Antioquia","Valle del aburra","Envigado",1996,136686,NA,0
"1201",5,595,5266,"Antioquia","Valle del aburra","Envigado",1997,140560,NA,0
"1202",5,595,5266,"Antioquia","Valle del aburra","Envigado",1998,144485,NA,0
"1203",5,595,5266,"Antioquia","Valle del aburra","Envigado",1999,148475,NA,0
"1204",5,595,5266,"Antioquia","Valle del aburra","Envigado",2000,152540,NA,0
